Start Time, Fri May 14 09:04:19 GMT-0600 2021
Energy calibration,  Offset: -2.2089352569309995e-10, Slope: 0.10010585188865662, Quadratic: 0
Live Time (s), 1397.41
Real Time (s), 1562.99
Elapsed Computational, 1000000
Spectrum
Channel, Energy (keV), Counts
4092, 409.633145928162, 906
4093, 409.73325178005064, 891
4094, 409.8333576319393, 935
4095, 409.93346348382795, 925
4096, 410.0335693357166, 913
4097, 410.13367518760526, 895
4098, 410.2337810394939, 1011
4099, 410.3338868913826, 874
4100, 410.43399274327123, 909
4101, 410.5340985951599, 873
4102, 410.63420444704855, 920
4103, 410.7343102989372, 900
4104, 410.83441615082586, 905
4105, 410.9345220027145, 891
4106, 411.0346278546032, 916
4107, 411.13473370649183, 872
4108, 411.2348395583805, 847
4109, 411.33494541026914, 855
4110, 411.4350512621578, 905
4111, 411.53515711404646, 908
4112, 411.6352629659351, 870
4113, 411.73536881782377, 938
4114, 411.8354746697124, 897
4115, 411.9355805216011, 954
4116, 412.03568637348974, 977
4117, 412.1357922253784, 881
4118, 412.23589807726705, 943
4119, 412.3360039291557, 877
4120, 412.43610978104437, 870
4121, 412.536215632933, 905
4122, 412.6363214848217, 925
4123, 412.73642733671034, 913
4124, 412.836533188599, 882
4125, 412.93663904048765, 858
4126, 413.0367448923763, 911
4127, 413.13685074426496, 950
4128, 413.2369565961536, 919
4129, 413.3370624480423, 921
4130, 413.43716829993093, 941
4131, 413.5372741518196, 893
4132, 413.63738000370824, 906
4133, 413.7374858555969, 901
4134, 413.83759170748556, 904
4135, 413.9376975593742, 913
4136, 414.03780341126287, 934
4137, 414.1379092631515, 918
4138, 414.2380151150402, 893
4139, 414.33812096692884, 941
4140, 414.4382268188175, 862
4141, 414.53833267070615, 913
4142, 414.6384385225948, 879
4143, 414.73854437448347, 924
4144, 414.8386502263721, 889
4145, 414.9387560782608, 897
4146, 415.03886193014944, 913
4147, 415.1389677820381, 879
4148, 415.23907363392675, 919
4149, 415.3391794858154, 908
4150, 415.43928533770406, 891
4151, 415.5393911895927, 912
4152, 415.6394970414814, 915
4153, 415.73960289337003, 857
4154, 415.8397087452587, 921
4155, 415.93981459714735, 884
4156, 416.039920449036, 936
4157, 416.14002630092466, 863
4158, 416.2401321528133, 898
4159, 416.340238004702, 911
4160, 416.44034385659063, 865
4161, 416.5404497084793, 868
4162, 416.64055556036794, 891
4163, 416.7406614122566, 906
4164, 416.84076726414526, 910
4165, 416.9408731160339, 959
4166, 417.04097896792257, 920
4167, 417.1410848198112, 859
4168, 417.2411906716999, 883
4169, 417.34129652358854, 888
4170, 417.4414023754772, 902
4171, 417.54150822736585, 931
4172, 417.6416140792545, 882
4173, 417.74171993114317, 929
4174, 417.8418257830318, 902
4175, 417.9419316349205, 932
4176, 418.04203748680914, 867
4177, 418.1421433386978, 932
4178, 418.24224919058645, 894
4179, 418.3423550424751, 897
4180, 418.44246089436376, 909
4181, 418.5425667462524, 965
4182, 418.6426725981411, 930
4183, 418.74277845002973, 893
4184, 418.8428843019184, 863
4185, 418.94299015380705, 903
4186, 419.0430960056957, 902
4187, 419.14320185758436, 893
4188, 419.243307709473, 960
4189, 419.3434135613617, 875
4190, 419.4435194132503, 922
4191, 419.543625265139, 879
4192, 419.64373111702764, 940
4193, 419.7438369689163, 868
4194, 419.84394282080495, 932
4195, 419.9440486726936, 970
4196, 420.04415452458227, 892
4197, 420.1442603764709, 929
4198, 420.2443662283596, 862
4199, 420.34447208024824, 928
4200, 420.4445779321369, 852
4201, 420.54468378402555, 883
4202, 420.6447896359142, 914
4203, 420.74489548780286, 927
4204, 420.8450013396915, 882
4205, 420.9451071915802, 862
4206, 421.04521304346883, 894
4207, 421.1453188953575, 895
4208, 421.24542474724615, 852
4209, 421.3455305991348, 894
4210, 421.44563645102346, 867
4211, 421.5457423029121, 917
4212, 421.6458481548008, 902
4213, 421.74595400668943, 885
4214, 421.8460598585781, 882
4215, 421.94616571046674, 936
4216, 422.0462715623554, 907
4217, 422.14637741424406, 839
4218, 422.2464832661327, 853
4219, 422.34658911802137, 914
4220, 422.44669496991, 867
4221, 422.5468008217987, 842
4222, 422.64690667368734, 914
4223, 422.747012525576, 863
4224, 422.84711837746465, 864
4225, 422.9472242293533, 893
4226, 423.04733008124197, 942
4227, 423.1474359331306, 918
4228, 423.2475417850193, 949
4229, 423.34764763690794, 885
4230, 423.4477534887966, 896
4231, 423.54785934068525, 881
4232, 423.6479651925739, 858
4233, 423.74807104446256, 937
4234, 423.8481768963512, 863
4235, 423.9482827482399, 857
4236, 424.04838860012853, 892
4237, 424.1484944520172, 940
4238, 424.24860030390585, 913
4239, 424.3487061557945, 919
4240, 424.44881200768316, 882
4241, 424.5489178595718, 868
4242, 424.6490237114605, 921
4243, 424.74912956334913, 957
4244, 424.8492354152378, 882
4245, 424.94934126712644, 862
4246, 425.0494471190151, 871
4247, 425.14955297090376, 911
4248, 425.2496588227924, 853
4249, 425.34976467468107, 854
4250, 425.4498705265697, 908
4251, 425.5499763784584, 893
4252, 425.65008223034704, 931
4253, 425.7501880822357, 904
4254, 425.85029393412435, 867
4255, 425.950399786013, 894
4256, 426.05050563790167, 882
4257, 426.1506114897903, 896
4258, 426.250717341679, 929
4259, 426.35082319356763, 867
4260, 426.4509290454563, 918
4261, 426.55103489734495, 947
4262, 426.6511407492336, 875
4263, 426.75124660112226, 960
4264, 426.8513524530109, 904
4265, 426.9514583048996, 856
4266, 427.05156415678823, 903
4267, 427.1516700086769, 914
4268, 427.25177586056554, 914
4269, 427.3518817124542, 956
4270, 427.45198756434286, 872
4271, 427.5520934162315, 929
4272, 427.65219926812017, 892
4273, 427.7523051200088, 888
4274, 427.8524109718975, 842
4275, 427.95251682378614, 943
4276, 428.0526226756748, 885
4277, 428.15272852756345, 879
4278, 428.2528343794521, 924
4279, 428.35294023134077, 867
4280, 428.4530460832294, 959
4281, 428.5531519351181, 921
4282, 428.65325778700674, 896
4283, 428.7533636388954, 936
4284, 428.85346949078405, 868
4285, 428.9535753426727, 947
4286, 429.05368119456136, 910
4287, 429.15378704645, 921
4288, 429.2538928983387, 889
4289, 429.35399875022733, 950
4290, 429.454104602116, 931
4291, 429.55421045400465, 914
4292, 429.6543163058933, 895
4293, 429.75442215778196, 926
4294, 429.8545280096706, 837
4295, 429.9546338615593, 934
4296, 430.05473971344793, 895
4297, 430.1548455653366, 895
4298, 430.25495141722524, 843
4299, 430.3550572691139, 947
4300, 430.45516312100256, 846
4301, 430.5552689728912, 942
4302, 430.65537482477987, 913
4303, 430.7554806766685, 920
4304, 430.8555865285572, 923
4305, 430.95569238044584, 836
4306, 431.0557982323345, 881
4307, 431.15590408422315, 886
4308, 431.2560099361118, 886
4309, 431.35611578800047, 884
4310, 431.4562216398891, 904
4311, 431.5563274917778, 903
4312, 431.65643334366644, 893
4313, 431.7565391955551, 889
4314, 431.85664504744375, 927
4315, 431.9567508993324, 903
4316, 432.05685675122106, 921
4317, 432.1569626031097, 919
4318, 432.2570684549984, 898
4319, 432.35717430688703, 893
4320, 432.4572801587757, 930
4321, 432.55738601066435, 912
4322, 432.657491862553, 901
4323, 432.75759771444166, 929
4324, 432.8577035663303, 900
4325, 432.957809418219, 916
4326, 433.0579152701076, 911
4327, 433.1580211219963, 888
4328, 433.25812697388494, 961
4329, 433.3582328257736, 896
4330, 433.45833867766225, 862
4331, 433.5584445295509, 887
4332, 433.65855038143957, 884
4333, 433.7586562333282, 871
4334, 433.8587620852169, 894
4335, 433.95886793710554, 905
4336, 434.0589737889942, 888
4337, 434.15907964088285, 923
4338, 434.2591854927715, 838
4339, 434.35929134466016, 845
4340, 434.4593971965488, 876
4341, 434.5595030484375, 915
4342, 434.65960890032613, 946
4343, 434.7597147522148, 951
4344, 434.85982060410345, 844
4345, 434.9599264559921, 936
4346, 435.06003230788076, 912
4347, 435.1601381597694, 927
4348, 435.2602440116581, 909
4349, 435.36034986354673, 870
4350, 435.4604557154354, 960
4351, 435.56056156732404, 919
4352, 435.6606674192127, 902
4353, 435.76077327110136, 890
4354, 435.86087912299, 903
4355, 435.96098497487867, 908
4356, 436.0610908267673, 895
4357, 436.161196678656, 873
4358, 436.26130253054464, 895
4359, 436.3614083824333, 934
4360, 436.46151423432195, 915
4361, 436.5616200862106, 906
4362, 436.66172593809927, 865
4363, 436.7618317899879, 887
4364, 436.8619376418766, 917
4365, 436.96204349376524, 897
4366, 437.0621493456539, 880
4367, 437.16225519754255, 876
4368, 437.2623610494312, 915
4369, 437.36246690131986, 916
4370, 437.4625727532085, 883
4371, 437.5626786050972, 877
4372, 437.66278445698583, 944
4373, 437.7628903088745, 864
4374, 437.86299616076315, 921
4375, 437.9631020126518, 882
4376, 438.06320786454046, 933
4377, 438.1633137164291, 925
4378, 438.2634195683178, 884
4379, 438.36352542020643, 880
4380, 438.4636312720951, 877
4381, 438.56373712398374, 916
4382, 438.6638429758724, 909
4383, 438.76394882776106, 936
4384, 438.8640546796497, 933
4385, 438.96416053153837, 840
4386, 439.064266383427, 892
4387, 439.1643722353157, 846
4388, 439.26447808720434, 858
4389, 439.364583939093, 902
4390, 439.46468979098165, 886
4391, 439.5647956428703, 929
4392, 439.66490149475896, 892
4393, 439.7650073466476, 942
4394, 439.8651131985363, 879
4395, 439.96521905042493, 903
4396, 440.0653249023136, 962
4397, 440.16543075420225, 887
4398, 440.2655366060909, 917
4399, 440.36564245797956, 921
4400, 440.4657483098682, 983
4401, 440.5658541617569, 914
4402, 440.66596001364553, 915
4403, 440.7660658655342, 935
4404, 440.86617171742284, 944
4405, 440.9662775693115, 934
4406, 441.06638342120016, 871
4407, 441.1664892730888, 859
4408, 441.26659512497747, 921
4409, 441.3667009768661, 877
4410, 441.4668068287548, 933
4411, 441.56691268064344, 901
4412, 441.6670185325321, 862
4413, 441.76712438442075, 930
4414, 441.8672302363094, 900
4415, 441.96733608819807, 972
4416, 442.0674419400867, 950
4417, 442.1675477919754, 939
4418, 442.26765364386404, 916
4419, 442.3677594957527, 952
4420, 442.46786534764135, 918
4421, 442.56797119953, 934
4422, 442.66807705141866, 951
4423, 442.7681829033073, 922
4424, 442.868288755196, 905
4425, 442.96839460708463, 866
4426, 443.0685004589733, 946
4427, 443.16860631086195, 934
4428, 443.2687121627506, 918
4429, 443.36881801463926, 924
4430, 443.4689238665279, 891
4431, 443.5690297184166, 862
4432, 443.66913557030523, 895
4433, 443.7692414221939, 943
4434, 443.86934727408254, 956
4435, 443.9694531259712, 945
4436, 444.06955897785986, 881
4437, 444.1696648297485, 934
4438, 444.26977068163717, 906
4439, 444.3698765335258, 910
4440, 444.4699823854145, 870
4441, 444.57008823730314, 900
4442, 444.6701940891918, 883
4443, 444.77029994108045, 908
4444, 444.8704057929691, 908
4445, 444.97051164485777, 935
4446, 445.0706174967464, 906
4447, 445.1707233486351, 926
4448, 445.27082920052374, 891
4449, 445.3709350524124, 869
4450, 445.47104090430105, 903
4451, 445.5711467561897, 925
4452, 445.67125260807836, 901
4453, 445.771358459967, 919
4454, 445.8714643118557, 869
4455, 445.97157016374433, 939
4456, 446.071676015633, 879
4457, 446.17178186752164, 905
4458, 446.2718877194103, 887
4459, 446.37199357129896, 902
4460, 446.4720994231876, 901
4461, 446.57220527507627, 915
4462, 446.6723111269649, 839
4463, 446.7724169788536, 927
4464, 446.87252283074224, 897
4465, 446.9726286826309, 861
4466, 447.07273453451955, 936
4467, 447.1728403864082, 847
4468, 447.27294623829687, 920
4469, 447.3730520901855, 935
4470, 447.4731579420742, 889
4471, 447.57326379396284, 904
4472, 447.6733696458515, 937
4473, 447.77347549774015, 899
4474, 447.8735813496288, 950
4475, 447.97368720151746, 944
4476, 448.0737930534061, 894
4477, 448.1738989052948, 886
4478, 448.27400475718343, 898
4479, 448.3741106090721, 902
4480, 448.47421646096075, 920
4481, 448.5743223128494, 870
4482, 448.67442816473806, 906
4483, 448.7745340166267, 964
4484, 448.8746398685154, 877
4485, 448.97474572040403, 965
4486, 449.0748515722927, 922
4487, 449.17495742418134, 905
4488, 449.27506327607, 961
4489, 449.37516912795866, 950
4490, 449.4752749798473, 858
4491, 449.57538083173597, 978
4492, 449.6754866836246, 968
4493, 449.7755925355133, 986
4494, 449.87569838740194, 901
4495, 449.9758042392906, 897
4496, 450.07591009117925, 899
4497, 450.1760159430679, 920
4498, 450.27612179495657, 982
4499, 450.3762276468452, 952
4500, 450.4763334987339, 914
4501, 450.57643935062254, 894
4502, 450.6765452025112, 904
4503, 450.77665105439985, 929
4504, 450.8767569062885, 902
4505, 450.97686275817716, 899
4506, 451.0769686100658, 991
4507, 451.1770744619545, 928
4508, 451.27718031384313, 919
4509, 451.3772861657318, 986
4510, 451.47739201762045, 925
4511, 451.5774978695091, 872
4512, 451.67760372139776, 938
4513, 451.7777095732864, 833
4514, 451.8778154251751, 919
4515, 451.97792127706373, 909
4516, 452.0780271289524, 887
4517, 452.17813298084104, 913
4518, 452.2782388327297, 966
4519, 452.37834468461836, 917
4520, 452.478450536507, 927
4521, 452.57855638839567, 960
4522, 452.6786622402843, 878
4523, 452.778768092173, 871
4524, 452.87887394406164, 956
4525, 452.9789797959503, 920
4526, 453.07908564783895, 940
4527, 453.1791914997276, 925
4528, 453.27929735161626, 974
4529, 453.3794032035049, 941
4530, 453.4795090553936, 912
4531, 453.57961490728223, 931
4532, 453.6797207591709, 958
4533, 453.77982661105955, 871
4534, 453.8799324629482, 981
4535, 453.98003831483686, 965
4536, 454.0801441667255, 893
4537, 454.1802500186142, 910
4538, 454.28035587050283, 933
4539, 454.3804617223915, 924
4540, 454.48056757428014, 961
4541, 454.5806734261688, 908
4542, 454.68077927805746, 923
4543, 454.7808851299461, 926
4544, 454.88099098183477, 849
4545, 454.9810968337234, 925
4546, 455.0812026856121, 939
4547, 455.18130853750074, 875
4548, 455.2814143893894, 902
4549, 455.38152024127805, 920
4550, 455.4816260931667, 973
4551, 455.58173194505537, 930
4552, 455.681837796944, 915
4553, 455.7819436488327, 977
4554, 455.88204950072134, 949
4555, 455.98215535261, 947
4556, 456.08226120449865, 958
4557, 456.1823670563873, 892
4558, 456.28247290827596, 964
4559, 456.3825787601646, 929
4560, 456.4826846120533, 920
4561, 456.58279046394193, 931
4562, 456.6828963158306, 920
4563, 456.78300216771925, 912
4564, 456.8831080196079, 927
4565, 456.98321387149656, 924
4566, 457.0833197233852, 911
4567, 457.1834255752739, 928
4568, 457.28353142716253, 922
4569, 457.3836372790512, 898
4570, 457.48374313093984, 907
4571, 457.5838489828285, 929
4572, 457.68395483471716, 909
4573, 457.7840606866058, 928
4574, 457.88416653849447, 884
4575, 457.9842723903831, 965
4576, 458.0843782422718, 1007
4577, 458.18448409416044, 924
4578, 458.2845899460491, 939
4579, 458.38469579793775, 895
4580, 458.4848016498264, 911
4581, 458.58490750171507, 883
4582, 458.6850133536037, 897
4583, 458.7851192054924, 898
4584, 458.88522505738104, 915
4585, 458.9853309092697, 930
4586, 459.08543676115835, 882
4587, 459.185542613047, 1006
4588, 459.28564846493566, 859
4589, 459.3857543168243, 961
4590, 459.485860168713, 883
4591, 459.58596602060163, 958
4592, 459.6860718724903, 955
4593, 459.78617772437894, 889
4594, 459.8862835762676, 898
4595, 459.98638942815626, 963
4596, 460.0864952800449, 903
4597, 460.18660113193357, 987
4598, 460.2867069838222, 917
4599, 460.3868128357109, 945
4600, 460.48691868759954, 898
4601, 460.5870245394882, 949
4602, 460.68713039137685, 987
4603, 460.7872362432655, 960
4604, 460.88734209515417, 915
4605, 460.9874479470428, 863
4606, 461.0875537989315, 914
4607, 461.18765965082014, 921
4608, 461.2877655027088, 930
4609, 461.38787135459745, 946
4610, 461.4879772064861, 942
4611, 461.58808305837476, 934
4612, 461.6881889102634, 883
4613, 461.7882947621521, 954
4614, 461.88840061404073, 919
4615, 461.9885064659294, 906
4616, 462.08861231781805, 978
4617, 462.1887181697067, 940
4618, 462.28882402159536, 940
4619, 462.388929873484, 952
4620, 462.4890357253727, 995
4621, 462.58914157726133, 931
4622, 462.68924742915, 980
4623, 462.78935328103864, 937
4624, 462.8894591329273, 956
4625, 462.98956498481596, 914
4626, 463.0896708367046, 972
4627, 463.18977668859327, 980
4628, 463.2898825404819, 976
4629, 463.3899883923706, 913
4630, 463.49009424425924, 943
4631, 463.5902000961479, 948
4632, 463.69030594803655, 939
4633, 463.7904117999252, 927
4634, 463.89051765181387, 941
4635, 463.9906235037025, 873
4636, 464.0907293555912, 944
4637, 464.19083520747984, 969
4638, 464.2909410593685, 975
4639, 464.39104691125715, 976
4640, 464.4911527631458, 916
4641, 464.59125861503446, 925
4642, 464.6913644669231, 939
4643, 464.7914703188118, 980
4644, 464.89157617070043, 926
4645, 464.9916820225891, 883
4646, 465.09178787447775, 929
4647, 465.1918937263664, 910
4648, 465.29199957825506, 885
4649, 465.3921054301437, 927
4650, 465.4922112820324, 927
4651, 465.59231713392103, 895
4652, 465.6924229858097, 901
4653, 465.79252883769834, 928
4654, 465.892634689587, 894
4655, 465.99274054147565, 947
4656, 466.0928463933643, 954
4657, 466.19295224525297, 916
4658, 466.2930580971416, 948
4659, 466.3931639490303, 949
4660, 466.49326980091894, 964
4661, 466.5933756528076, 922
4662, 466.69348150469625, 980
4663, 466.7935873565849, 956
4664, 466.89369320847356, 951
4665, 466.9937990603622, 946
4666, 467.0939049122509, 963
4667, 467.19401076413953, 974
4668, 467.2941166160282, 891
4669, 467.39422246791685, 930
4670, 467.4943283198055, 925
4671, 467.59443417169416, 915
4672, 467.6945400235828, 970
4673, 467.7946458754715, 907
4674, 467.89475172736013, 886
4675, 467.9948575792488, 933
4676, 468.09496343113744, 976
4677, 468.1950692830261, 891
4678, 468.29517513491476, 904
4679, 468.3952809868034, 958
4680, 468.49538683869207, 939
4681, 468.5954926905807, 968
4682, 468.6955985424694, 885
4683, 468.79570439435804, 940
4684, 468.8958102462467, 958
4685, 468.99591609813535, 881
4686, 469.096021950024, 960
4687, 469.19612780191267, 929
4688, 469.2962336538013, 928
4689, 469.39633950569, 940
4690, 469.49644535757864, 953
4691, 469.5965512094673, 913
4692, 469.69665706135595, 938
4693, 469.7967629132446, 941
4694, 469.89686876513326, 932
4695, 469.9969746170219, 967
4696, 470.0970804689106, 942
4697, 470.19718632079923, 939
4698, 470.2972921726879, 930
4699, 470.39739802457655, 911
4700, 470.4975038764652, 886
4701, 470.59760972835386, 966
4702, 470.6977155802425, 930
4703, 470.7978214321312, 919
4704, 470.89792728401983, 940
4705, 470.9980331359085, 955
4706, 471.09813898779714, 897
4707, 471.1982448396858, 983
4708, 471.29835069157446, 896
4709, 471.3984565434631, 870
4710, 471.49856239535177, 897
4711, 471.5986682472404, 940
4712, 471.6987740991291, 951
4713, 471.79887995101774, 902
4714, 471.8989858029064, 950
4715, 471.99909165479505, 936
4716, 472.0991975066837, 921
4717, 472.19930335857237, 941
4718, 472.299409210461, 900
4719, 472.3995150623497, 916
4720, 472.49962091423833, 893
4721, 472.599726766127, 1014
4722, 472.69983261801565, 948
4723, 472.7999384699043, 918
4724, 472.90004432179296, 974
4725, 473.0001501736816, 911
4726, 473.1002560255703, 912
4727, 473.20036187745893, 919
4728, 473.3004677293476, 929
4729, 473.40057358123624, 883
4730, 473.5006794331249, 887
4731, 473.60078528501356, 935
4732, 473.7008911369022, 935
4733, 473.80099698879087, 930
4734, 473.9011028406795, 877
4735, 474.0012086925682, 897
4736, 474.10131454445684, 931
4737, 474.2014203963455, 860
4738, 474.30152624823415, 893
4739, 474.4016321001228, 920
4740, 474.50173795201147, 949
4741, 474.6018438039001, 913
4742, 474.7019496557888, 929
4743, 474.80205550767744, 877
4744, 474.9021613595661, 884
4745, 475.00226721145475, 933
4746, 475.1023730633434, 888
4747, 475.20247891523206, 929
4748, 475.3025847671207, 913
4749, 475.4026906190094, 901
4750, 475.50279647089803, 932
4751, 475.6029023227867, 858
4752, 475.70300817467535, 896
4753, 475.803114026564, 900
4754, 475.90321987845266, 851
4755, 476.0033257303413, 909
4756, 476.10343158223, 857
4757, 476.20353743411863, 921
4758, 476.3036432860073, 857
4759, 476.40374913789594, 894
4760, 476.5038549897846, 850
4761, 476.60396084167326, 864
4762, 476.7040666935619, 913
4763, 476.80417254545057, 883
4764, 476.9042783973392, 894
4765, 477.0043842492279, 959
4766, 477.10449010111654, 861
4767, 477.2045959530052, 843
4768, 477.30470180489385, 863
4769, 477.4048076567825, 892
4770, 477.50491350867117, 881
4771, 477.6050193605598, 878
4772, 477.7051252124485, 756
4773, 477.80523106433714, 831
4774, 477.9053369162258, 912
4775, 478.00544276811445, 835
4776, 478.1055486200031, 908
4777, 478.20565447189176, 891
4778, 478.3057603237804, 792
4779, 478.4058661756691, 875
4780, 478.50597202755773, 824
4781, 478.6060778794464, 832
4782, 478.70618373133505, 852
4783, 478.8062895832237, 847
4784, 478.90639543511236, 843
4785, 479.006501287001, 829
4786, 479.1066071388897, 855
4787, 479.2067129907783, 793
4788, 479.306818842667, 859
4789, 479.40692469455564, 883
4790, 479.5070305464443, 782
4791, 479.60713639833295, 810
4792, 479.7072422502216, 823
4793, 479.80734810211027, 809
4794, 479.9074539539989, 724
4795, 480.0075598058876, 798
4796, 480.10766565777624, 827
4797, 480.2077715096649, 772
4798, 480.30787736155355, 787
4799, 480.4079832134422, 845
4800, 480.50808906533086, 789
4801, 480.6081949172195, 798
4802, 480.7083007691082, 830
4803, 480.80840662099683, 825
4804, 480.9085124728855, 798
4805, 481.00861832477415, 839
4806, 481.1087241766628, 847
4807, 481.20883002855146, 831
4808, 481.3089358804401, 773
4809, 481.4090417323288, 807
4810, 481.50914758421743, 828
4811, 481.6092534361061, 760
4812, 481.70935928799474, 759
4813, 481.8094651398834, 806
4814, 481.90957099177206, 791
4815, 482.0096768436607, 823
4816, 482.10978269554937, 825
4817, 482.209888547438, 850
4818, 482.3099943993267, 810
4819, 482.41010025121534, 784
4820, 482.510206103104, 780
4821, 482.61031195499265, 801
4822, 482.7104178068813, 826
4823, 482.81052365876997, 792
4824, 482.9106295106586, 768
4825, 483.0107353625473, 717
4826, 483.11084121443594, 802
4827, 483.2109470663246, 754
4828, 483.31105291821325, 778
4829, 483.4111587701019, 795
4830, 483.51126462199056, 786
4831, 483.6113704738792, 790
4832, 483.7114763257679, 800
4833, 483.81158217765653, 815
4834, 483.9116880295452, 781
4835, 484.01179388143385, 797
4836, 484.1118997333225, 776
4837, 484.21200558521116, 800
4838, 484.3121114370998, 775
4839, 484.4122172889885, 829
4840, 484.51232314087713, 798
4841, 484.6124289927658, 771
4842, 484.71253484465444, 794
4843, 484.8126406965431, 756
4844, 484.91274654843176, 775
4845, 485.0128524003204, 768
4846, 485.11295825220907, 763
4847, 485.2130641040977, 719
4848, 485.3131699559864, 739
4849, 485.41327580787504, 789
4850, 485.5133816597637, 783
4851, 485.61348751165235, 754
4852, 485.713593363541, 746
4853, 485.81369921542966, 748
4854, 485.9138050673183, 801
4855, 486.013910919207, 744
4856, 486.11401677109563, 781
4857, 486.2141226229843, 765
4858, 486.31422847487295, 784
4859, 486.4143343267616, 698
4860, 486.51444017865026, 813
4861, 486.6145460305389, 724
4862, 486.7146518824276, 798
4863, 486.81475773431623, 724
4864, 486.9148635862049, 771
4865, 487.01496943809354, 807
4866, 487.1150752899822, 755
4867, 487.21518114187086, 788
4868, 487.3152869937595, 730
4869, 487.41539284564817, 744
4870, 487.5154986975368, 776
4871, 487.6156045494255, 790
4872, 487.71571040131414, 742
4873, 487.8158162532028, 798
4874, 487.91592210509145, 777
4875, 488.0160279569801, 755
4876, 488.11613380886877, 775
4877, 488.2162396607574, 755
4878, 488.3163455126461, 772
4879, 488.41645136453474, 711
4880, 488.5165572164234, 735
4881, 488.61666306831205, 737
4882, 488.7167689202007, 770
4883, 488.81687477208936, 776
4884, 488.916980623978, 729
4885, 489.0170864758667, 768
4886, 489.11719232775533, 738
4887, 489.217298179644, 741
4888, 489.31740403153265, 760
4889, 489.4175098834213, 762
4890, 489.51761573530996, 753
4891, 489.6177215871986, 736
4892, 489.7178274390873, 752
4893, 489.81793329097593, 748
4894, 489.9180391428646, 777
4895, 490.01814499475324, 761
4896, 490.1182508466419, 783
4897, 490.21835669853056, 740
4898, 490.3184625504192, 721
4899, 490.41856840230787, 734
4900, 490.5186742541965, 714
4901, 490.6187801060852, 708
4902, 490.71888595797384, 737
4903, 490.8189918098625, 758
4904, 490.91909766175115, 725
4905, 491.0192035136398, 731
4906, 491.11930936552847, 797
4907, 491.2194152174171, 714
4908, 491.3195210693058, 747
4909, 491.41962692119444, 764
4910, 491.5197327730831, 746
4911, 491.61983862497175, 758
4912, 491.7199444768604, 720
4913, 491.82005032874906, 713
4914, 491.9201561806377, 672
4915, 492.0202620325264, 768
4916, 492.12036788441503, 768
4917, 492.2204737363037, 766
4918, 492.32057958819234, 704
4919, 492.420685440081, 772
4920, 492.52079129196966, 717
4921, 492.6208971438583, 721
4922, 492.72100299574697, 745
4923, 492.8211088476356, 755
4924, 492.9212146995243, 763
4925, 493.02132055141294, 741
4926, 493.1214264033016, 725
4927, 493.22153225519025, 733
4928, 493.3216381070789, 743
4929, 493.42174395896757, 743
4930, 493.5218498108562, 739
4931, 493.6219556627449, 733
4932, 493.72206151463354, 715
4933, 493.8221673665222, 728
4934, 493.92227321841085, 666
4935, 494.0223790702995, 724
4936, 494.12248492218816, 734
4937, 494.2225907740768, 744
4938, 494.3226966259655, 728
4939, 494.42280247785413, 724
4940, 494.5229083297428, 701
4941, 494.62301418163145, 747
4942, 494.7231200335201, 710
4943, 494.82322588540876, 748
4944, 494.9233317372974, 731
4945, 495.0234375891861, 685
4946, 495.12354344107473, 745
4947, 495.2236492929634, 752
4948, 495.32375514485204, 673
4949, 495.4238609967407, 684
4950, 495.52396684862936, 738
4951, 495.624072700518, 769
4952, 495.72417855240667, 730
4953, 495.8242844042953, 747
4954, 495.924390256184, 719
4955, 496.02449610807264, 697
4956, 496.1246019599613, 726
4957, 496.22470781184995, 734
4958, 496.3248136637386, 742
4959, 496.42491951562727, 694
4960, 496.5250253675159, 732
4961, 496.6251312194046, 738
4962, 496.72523707129324, 760
4963, 496.8253429231819, 698
4964, 496.92544877507055, 709
4965, 497.0255546269592, 777
4966, 497.12566047884786, 760
4967, 497.2257663307365, 716
4968, 497.3258721826252, 761
4969, 497.42597803451383, 746
4970, 497.5260838864025, 708
4971, 497.62618973829115, 753
4972, 497.7262955901798, 701
4973, 497.82640144206846, 717
4974, 497.9265072939571, 759
4975, 498.0266131458458, 712
4976, 498.12671899773443, 696
4977, 498.2268248496231, 734
4978, 498.32693070151174, 697
4979, 498.4270365534004, 728
4980, 498.52714240528906, 694
4981, 498.6272482571777, 747
4982, 498.72735410906637, 696
4983, 498.827459960955, 789
4984, 498.9275658128437, 689
4985, 499.02767166473234, 729
4986, 499.127777516621, 718
4987, 499.22788336850965, 734
4988, 499.3279892203983, 782
4989, 499.42809507228696, 759
4990, 499.5282009241756, 713
4991, 499.6283067760643, 707
4992, 499.72841262795293, 767
4993, 499.8285184798416, 681
4994, 499.92862433173025, 723
4995, 500.0287301836189, 705
4996, 500.12883603550756, 718
4997, 500.2289418873962, 765
4998, 500.3290477392849, 760
4999, 500.42915359117353, 724
5000, 500.5292594430622, 764
5001, 500.62936529495084, 729
5002, 500.7294711468395, 751
5003, 500.82957699872816, 745
5004, 500.9296828506168, 713
5005, 501.02978870250547, 741
5006, 501.1298945543941, 717
5007, 501.2300004062828, 723
5008, 501.33010625817144, 745
5009, 501.4302121100601, 736
5010, 501.53031796194875, 708
5011, 501.6304238138374, 718
5012, 501.73052966572607, 700
5013, 501.8306355176147, 720
5014, 501.9307413695034, 711
5015, 502.03084722139204, 730
5016, 502.1309530732807, 741
5017, 502.23105892516935, 725
5018, 502.331164777058, 715
